Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),A,SOC,SOC%
0.999364197,3.567233562,0.144578786,0,0,1,100
0.999364197,3.567719698,0.147359273,0,0,1,100
0.999544024,3.568530083,0.150139704,0,0,1,100
0.999544024,3.569178343,0.152920157,0,0,1,100
0.999364197,3.569826603,0.155700603,0,0,1,100
0.999364197,3.570636749,0.158481038,0,0,1,100
0.999364197,3.571285009,0.161261473,0,0,1,100
0.999544024,3.571771145,0.164041919,0,0,1,100
0.999364197,3.572419405,0.166822389,0,0,1,100
0.999364197,3.573067665,0.169602814,0,0,1,100
0.999544024,3.57387805,0.17238324,0,0,1,100
0.999544024,3.57452631,0.175159377,0,0,1,100
0.99918437,3.57517457,0.177939855,0,0,1,100
0.999544024,3.575984716,0.180720339,0,0,1,100
0.999364197,3.576632977,0.183500789,0,0,1,100
0.999364197,3.577281237,0.186281249,0,0,1,100
0.999544024,3.577929497,0.189061709,0,0,1,100
0.999544024,3.578902006,0.191842173,0,0,1,100
0.999364197,3.579550028,0.194622622,0,0,1,100
0.999364197,3.580360413,0.19740305,0,0,1,100
0.999364197,3.581008673,0.200183522,0,0,1,100
0.999364197,3.581819057,0.202963963,0,0,1,100
0.999364197,3.582629204,0.205744438,0,0,1,100
0.999544024,3.583601713,0.208524898,0,0,1,100
0.999364197,3.584249973,0.211305363,0,0,1,100
0.999364197,3.585384369,0.214085779,0,0,1,100
0.999364197,3.586194515,0.216866217,0,0,1,100
0.999544024,3.587329149,0.219646683,0,0,1,100
0.999544024,3.587977171,0.22242715,0,0,1,100
0.999364197,3.589111805,0.225207632,0,0,1,100
0.999364197,3.590084076,0.227988058,0,0,1,100
0.999544024,3.591218472,0.230768518,0,0,1,100
0.999364197,3.592190742,0.233548977,0,0,1,100
0.999364197,3.593163252,0.236329451,0,0,1,100
0.999364197,3.594621658,0.239109908,0,0,1,100
0.99918437,3.595594168,0.241890366,0,0,1,100
0.999544024,3.596890688,0.244670806,0,0,1,100
0.999364197,3.598025084,0.247451265,0,0,1,100
0.999364197,3.599159479,0.250231735,0,0,1,100
0.99918437,3.600293875,0.253012183,0,0,1,100
0.999364197,3.60175252,0.255792663,0,0,1,100
0.999364197,3.603048801,0.258573106,0,0,1,100
0.99918437,3.604021311,0.261353594,0,0,1,100
0.999364197,3.605479717,0.264134055,0,0,1,100
0.999364197,3.606938362,0.266914525,0,0,1,100
0.999364197,3.608234882,0.269694961,0,0,1,100
0.999544024,3.609531403,0.272475401,0,0,1,100
0.999364197,3.610827923,0.275255836,0,0,1,100
0.999364197,3.612124205,0.278036308,0,0,1,100
0.999544024,3.613420725,0.280816783,0,0,1,100
0.999544024,3.61487937,0.28359723,0,0,1,100
0.999544024,3.61617589,0.28637771,0,0,1,100
0.999544024,3.617310286,0.289158188,0,0,1,100
0.999364197,3.618930817,0.291938675,0,0,1,100
0.999364197,3.619903088,0.294719142,0,0,1,100
0.999364197,3.621361732,0.297499599,0,0,1,100
0.999364197,3.622658253,0.300280031,0,0,1,100
0.999364197,3.624116659,0.303060556,0,0,1,100
0.999364197,3.625251293,0.305840946,0,0,1,100
0.99918437,3.6267097,0.308621425,0,0,1,100
0.99918437,3.62800622,0.311401898,0,0,1,100
0.999544024,3.629464865,0.31418235,0,0,1,100
0.999544024,3.630923271,0.316962837,0,0,1,100
0.999364197,3.632057667,0.319743324,0,0,1,100
0.999364197,3.633354187,0.322523776,0,0,1,100
0.999364197,3.634812832,0.325304244,0,0,1,100
0.999364197,3.635947227,0.328084725,0,0,1,100
0.999364197,3.637243748,0.330865155,0,0,1,100
0.999364197,3.638378143,0.33364562,0,0,1,100
0.999544024,3.639674664,0.33642613,0,0,1,100
0.999544024,3.640809059,0.339206554,0,0,1,100
0.999364197,3.641943455,0.341986998,0,0,1,100
0.999364197,3.642915726,0.344767448,0,0,1,100
0.999364197,3.644212246,0.347547927,0,0,1,100
0.999544024,3.645346642,0.350328414,0,0,1,100
0.999364197,3.646319151,0.353108924,0,0,1,100
0.999364197,3.647615433,0.355889381,0,0,1,100
0.999544024,3.648750067,0.358669853,0,0,1,100
0.999544024,3.649722338,0.361450309,0,0,1,100
0.999544024,3.650856733,0.364230774,0,0,1,100
0.99918437,3.652153254,0.367011207,0,0,1,100
0.999364197,3.653449774,0.369791652,0,0,1,100
0.999364197,3.654422045,0.372572077,0,0,1,100
0.999364197,3.655718565,0.375352531,0,0,1,100
0.999364197,3.657015085,0.378132994,0,0,1,100
0.999364197,3.658149481,0.380913479,0,0,1,100
0.999364197,3.659770012,0.383693915,0,0,1,100
0.999364197,3.660580397,0.386470055,0,0,1,100
0.999364197,3.662039042,0.389250465,0,0,1,100
0.999364197,3.663173437,0.392030925,0,0,1,100
0.999364197,3.664631844,0.39481139,0,0,1,100
0.999364197,3.665766239,0.397591825,0,0,1,100
0.999364197,3.666900635,0.400372285,0,0,1,100
0.999364197,3.668035269,0.403152704,0,0,1,100
0.999364197,3.66900754,0.405933139,0,0,1,100
0.999364197,3.670141935,0.408713583,0,0,1,100
0.999364197,3.67095232,0.411494062,0,0,1,100
0.999364197,3.67160058,0.41427452,0,0,1,100
0.999364197,3.672572851,0.41705496,0,0,1,100
0.999544024,3.673383236,0.419835396,0,0,1,100
0.99918437,3.674193382,0.422615813,0,0,1,100
0.999364197,3.674841642,0.425396256,0,0,1,100
0.999364197,3.675489902,0.428176713,0,0,1,100
0.999364197,3.676300287,0.430957165,0,0,1,100
0.999364197,3.676948547,0.433737636,0,0,1,100
0.999544024,3.677596807,0.43651805,0,0,1,100
0.999364197,3.678245068,0.439298534,0,0,1,100
0.999364197,3.678893328,0.442078999,0,0,1,100
0.999364197,3.679703474,0.444859492,0,0,1,100
0.999364197,3.680351734,0.447639936,0,0,1,100
0.999544024,3.681162119,0.450420414,0,0,1,100
0.999364197,3.68148613,0.453200838,0,0,1,100
0.999364197,3.68213439,0.455981315,0,0,1,100
0.999364197,3.68278265,0.458761743,0,0,1,100
0.999544024,3.683593035,0.461542236,0,0,1,100
0.999364197,3.684241295,0.464322667,0,0,1,100
0.999364197,3.68472743,0.467103115,0,0,1,100
0.999544024,3.685537815,0.46988358,0,0,1,100
0.999544024,3.686185837,0.472664055,0,0,1,100
0.999364197,3.686672211,0.475444474,0,0,1,100
0.999544024,3.687320471,0.478224952,0,0,1,100
0.999364197,3.687806606,0.481005397,0,0,1,100
0.999364197,3.688292742,0.48378586,0,0,1,100
0.99918437,3.689103127,0.486566314,0,0,1,100
0.999364197,3.689589262,0.489346799,0,0,1,100
0.999364197,3.690075397,0.492127224,0,0,1,100
0.999364197,3.690723658,0.494907679,0,0,1,100
0.999544024,3.691371918,0.497688131,0,0,1,100
0.999544024,3.691695929,0.500468587,0,0,1,100
0.999544024,3.692182064,0.503249055,0,0,1,100
0.999544024,3.692830324,0.506029542,0,0,1,100
0.999544024,3.693316698,0.508809991,0,0,1,100
0.999364197,3.693802834,0.511590477,0,0,1,100
0.999364197,3.694126844,0.514370912,0,0,1,100
0.999364197,3.69461298,0.517151355,0,0,1,100
0.999364197,3.694937229,0.519931844,0,0,1,100
0.999364197,3.695585489,0.522712281,0,0,1,100
0.999544024,3.696071625,0.525492731,0,0,1,100
0.999544024,3.69655776,0.528273205,0,0,1,100
0.999364197,3.69688201,0.531053627,0,0,1,100
0.999544024,3.69753027,0.533834048,0,0,1,100
0.999364197,3.69785428,0.536614535,0,0,1,100
0.999364197,3.69817853,0.539394936,0,0,1,100
0.999364197,3.698502541,0.542175389,0,0,1,100
0.999364197,3.698826551,0.544955836,0,0,1,100
0.99918437,3.699150801,0.547736271,0,0,1,100
0.999364197,3.699799061,0.550516687,0,0,1,100
0.999364197,3.700123072,0.553297156,0,0,1,100
0.999544024,3.700609446,0.556077612,0,0,1,100
0.99918437,3.700933456,0.558858032,0,0,1,100
0.999364197,3.701257467,0.561638456,0,0,1,100
0.999544024,3.701743841,0.564418916,0,0,1,100
0.999364197,3.702067852,0.567199359,0,0,1,100
0.999364197,3.702392101,0.569979813,0,0,1,100
0.999544024,3.702878237,0.572760303,0,0,1,100
0.99918437,3.703040123,0.575540725,0,0,1,100
0.999364197,3.703526497,0.578321115,0,0,1,100
0.999364197,3.704012632,0.581101577,0,0,1,100
0.999544024,3.704498768,0.583882015,0,0,1,100
0.999364197,3.704660892,0.586662427,0,0,1,100
0.999544024,3.705147028,0.58944292,0,0,1,100
0.999364197,3.705309153,0.592223396,0,0,1,100
0.999364197,3.705795288,0.595003841,0,0,1,100
0.999364197,3.706281424,0.597784273,0,0,1,100
0.999364197,3.706605673,0.600564735,0,0,1,100
0.999364197,3.706929684,0.603345226,0,0,1,100
0.999364197,3.707253695,0.606125636,0,0,1,100
0.999364197,3.707740068,0.60890611,0,0,1,100
0.999364197,3.708064079,0.611686557,0,0,1,100
0.999364197,3.708226204,0.614467018,0,0,1,100
0.999364197,3.708712339,0.617247486,0,0,1,100
0.999544024,3.709198475,0.620027918,0,0,1,100
0.999364197,3.709522724,0.622808359,0,0,1,100
0.999544024,3.71000886,0.625588828,0,0,1,100
0.999544024,3.71033287,0.628369202,0,0,1,100
0.999364197,3.710819244,0.631149678,0,0,1,100
0.999364197,3.710981131,0.633930103,0,0,1,100
0.999364197,3.71130538,0.636710582,0,0,1,100
0.999544024,3.711791515,0.639491029,0,0,1,100
0.999364197,3.712277651,0.642271518,0,0,1,100
0.999364197,3.712439775,0.645051949,0,0,1,100
0.999364197,3.712763786,0.647832422,0,0,1,100
0.999364197,3.71325016,0.650612922,0,0,1,100
0.999364197,3.713736296,0.653393322,0,0,1,100
0.999364197,3.714060307,0.656173767,0,0,1,100
0.999364197,3.714384556,0.658954221,0,0,1,100
0.999004543,3.714870691,0.661734682,0,0,1,100
0.999544024,3.715356827,0.664515118,0,0,1,100
0.999364197,3.715518951,0.667295579,0,0,1,100
0.999544024,3.716005087,0.670076026,0,0,1,100
0.99918437,3.716329098,0.672856502,0,0,1,100
0.999544024,3.716815472,0.675636969,0,0,1,100
0.999544024,3.717139482,0.678417385,0,0,1,100
0.999364197,3.717463732,0.681197824,0,0,1,100
0.999544024,3.717949867,0.683978233,0,0,1,100
0.999544024,3.718436003,0.686758715,0,0,1,100
0.999364197,3.718922138,0.689539193,0,0,1,100
0.999544024,3.719084263,0.692319596,0,0,1,100
0.99918437,3.719408274,0.695100066,0,0,1,100
0.999364197,3.720056534,0.697880519,0,0,1,100
0.999364197,3.720218658,0.700660959,0,0,1,100
0.999364197,3.720704794,0.703441449,0,0,1,100
0.999723852,3.721190929,0.706221917,0,0,1,100
0.999544024,3.721515179,0.709002335,0,0,1,100
0.999544024,3.722001314,0.711782787,0,0,1,100
0.999364197,3.722163439,0.714563284,0,0,1,100
0.999544024,3.722811699,0.71734377,0,0,1,100
0.999364197,3.722973585,0.720124213,0,0,1,100
0.999544024,3.723459959,0.722904719,0,0,1,100
0.999544024,3.723946095,0.725685205,0,0,1,100
0.999544024,3.724270105,0.728465654,0,0,1,100
0.999364197,3.724756241,0.731246133,0,0,1,100
0.99918437,3.72508049,0.734026608,0,0,1,100
0.999364197,3.725566626,0.736807064,0,0,1,100
0.999364197,3.726214886,0.739587533,0,0,1,100
0.999364197,3.726538897,0.742367966,0,0,1,100
0.99918437,3.726701021,0.745148403,0,0,1,100
0.999544024,3.727349281,0.747928901,0,0,1,100
0.999364197,3.727673531,0.750709344,0,0,1,100
0.999544024,3.727997541,0.753489813,0,0,1,100
0.999364197,3.728483677,0.756270287,0,0,1,100
0.999544024,3.728969812,0.759050807,0,0,1,100
0.999364197,3.729294062,0.761831298,0,0,1,100
0.999544024,3.729780197,0.764611735,0,0,1,100
0.999364197,3.730104446,0.767392228,0,0,1,100
0.999364197,3.730590582,0.7701727,0,0,1,100
0.999364197,3.731076717,0.772953165,0,0,1,100
0.999364197,3.731562853,0.775733653,0,0,1,100
0.99918437,3.731887102,0.778514107,0,0,1,100
0.999723852,3.732535362,0.78129457,0,0,1,100
0.999544024,3.732859373,0.784075062,0,0,1,100
0.99918437,3.733021498,0.786855551,0,0,1,100
0.999364197,3.733507633,0.789631734,0,0,1,100
0.999544024,3.733993769,0.79241219,0,0,1,100
0.999544024,3.734642029,0.795192656,0,0,1,100
0.999364197,3.734804153,0.797973133,0,0,1,100
0.999544024,3.735452414,0.80075363,0,0,1,100
0.999364197,3.735938549,0.803534095,0,0,1,100
0.999364197,3.736100674,0.806314557,0,0,1,100
0.999364197,3.736748934,0.809095017,0,0,1,100
0.999364197,3.737072945,0.811875432,0,0,1,100
0.999364197,3.737721205,0.814655846,0,0,1,100
0.999364197,3.738045216,0.817436337,0,0,1,100
0.999544024,3.738369465,0.820216774,0,0,1,100
0.999364197,3.739017725,0.822997269,0,0,1,100
0.999544024,3.73950386,0.825777738,0,0,1,100
0.999544024,3.739827871,0.828558201,0,0,1,100
0.999544024,3.740476131,0.831338672,0,0,1,100
0.999544024,3.740962505,0.834119107,0,0,1,100
0.999544024,3.741448641,0.836899571,0,0,1,100
0.999544024,3.741934776,0.839680075,0,0,1,100
0.999544024,3.742583036,0.842460533,0,0,1,100
0.999544024,3.742907047,0.845240999,0,0,1,100
0.999544024,3.743393183,0.848021453,0,0,1,100
0.999364197,3.743555307,0.850801898,0,0,1,100
0.999364197,3.744203568,0.853582398,0,0,1,100
0.999364197,3.744689703,0.856362797,0,0,1,100
0.999364197,3.745176077,0.859143247,0,0,1,100
0.999364197,3.745662212,0.86192369,0,0,1,100
0.999364197,3.746148348,0.864704133,0,0,1,100
0.99918437,3.746634483,0.867484582,0,0,1,100
0.999544024,3.747282743,0.87026506,0,0,1,100
0.999544024,3.747931004,0.87304551,0,0,1,100
0.999364197,3.748255014,0.875825938,0,0,1,100
0.999544024,3.748903275,0.87860636,0,0,1,100
0.999364197,3.749551535,0.881386854,0,0,1,100
0.999544024,3.749875784,0.884167314,0,0,1,100
0.999364197,3.750361919,0.886947778,0,0,1,100
0.999364197,3.75101018,0.889728231,0,0,1,100
0.999544024,3.751496315,0.892508678,0,0,1,100
0.999364197,3.75198245,0.895289181,0,0,1,100
0.999544024,3.752468586,0.898065399,0,0,1,100
0.999364197,3.753116846,0.900845776,0,0,1,100
0.999364197,3.75360322,0.90362625,0,0,1,100
0.999544024,3.754251242,0.906406695,0,0,1,100
0.999544024,3.754737616,0.909187146,0,0,1,100
0.999544024,3.755385876,0.911967611,0,0,1,100
0.999364197,3.756034136,0.914748053,0,0,1,100
0.999544024,3.756520271,0.917528538,0,0,1,100
0.999364197,3.756844282,0.920308979,0,0,1,100
0.999364197,3.757492542,0.923089465,0,0,1,100
0.999364197,3.757978678,0.9258699,0,0,1,100
0.999544024,3.758789063,0.928650377,0,0,1,100
0.999364197,3.759113073,0.931430845,0,0,1,100
0.999364197,3.759761333,0.934211318,0,0,1,100
0.999364197,3.760409594,0.936991833,0,0,1,100
0.999364197,3.760895729,0.939772317,0,0,1,100
0.999364197,3.761543989,0.942552771,0,0,1,100
0.999544024,3.762192249,0.94533323,0,0,1,100
0.999364197,3.762678385,0.948113687,0,0,1,100
0.999544024,3.76348877,0.950894158,0,0,1,100
0.999544024,3.763974905,0.95367465,0,0,1,100
0.999544024,3.764461279,0.956455108,0,0,1,100
0.999364197,3.765109301,0.959235591,0,0,1,100
0.999544024,3.765919685,0.962016041,0,0,1,100
0.999364197,3.766405821,0.96479651,0,0,1,100
0.999364197,3.767054081,0.967576977,0,0,1,100
0.999544024,3.767864466,0.970357449,0,0,1,100
0.999364197,3.768350601,0.973137895,0,0,1,100
0.999364197,3.768998861,0.975918344,0,0,1,100
0.999364197,3.769647121,0.978698803,0,0,1,100
0.999364197,3.770133257,0.981479259,0,0,1,100
0.999544024,3.771105766,0.98425971,0,0,1,100
0.999364197,3.771753788,0.987040213,0,0,1,100
0.999364197,3.772402048,0.989820687,0,0,1,100
0.99918437,3.772888422,0.992601145,0,0,1,100
0.999364197,3.773698568,0.99538157,0,0,1,100
0.999544024,3.774508953,0.998162098,0,0,1,100
0.999364197,3.775157213,1.000942554,0,0,1,100
0.999364197,3.77596736,1.003723023,0,0,1,100
0.999364197,3.77661562,1.006503493,0,0,1,100
0.999364197,3.77726388,1.009283974,0,0,1,100
0.99918437,3.778074265,1.012064465,0,0,1,100
0.999364197,3.778884649,1.014844941,0,0,1,100
0.999364197,3.779532909,1.017621103,0,0,1,100
0.999544024,3.780343056,1.020401528,0,0,1,100
0.999364197,3.780991316,1.023181997,0,0,1,100
0.999544024,3.781963587,1.025962466,0,0,1,100
0.999364197,3.782611847,1.02874292,0,0,1,100
0.999364197,3.783422232,1.031523413,0,0,1,100
0.999364197,3.784232616,1.034303856,0,0,1,100
0.99918437,3.785042763,1.037084288,0,0,1,100
0.999364197,3.785853148,1.039864776,0,0,1,100
0.999544024,3.786825418,1.042645203,0,0,1,100
0.999364197,3.787473679,1.045425671,0,0,1,100
0.999544024,3.788446188,1.048206132,0,0,1,100
0.999364197,3.789256334,1.050986602,0,0,1,100
0.999364197,3.790066719,1.053767054,0,0,1,100
0.999364197,3.791201115,1.056547523,0,0,1,100
0.999364197,3.791849375,1.059327998,0,0,1,100
0.999364197,3.79298377,1.062108491,0,0,1,100
0.999544024,3.794118166,1.064888969,0,0,1,100
0.999364197,3.794766426,1.067669447,0,0,1,100
0.999544024,3.795900822,1.070449938,0,0,1,100
0.999364197,3.796873331,1.073230358,0,0,1,100
0.999544024,3.797845602,1.076010828,0,0,1,100
0.999364197,3.798979998,1.078791333,0,0,1,100
0.999544024,3.800114393,1.081571767,0,0,1,100
0.999364197,3.801248789,1.084352236,0,0,1,100
0.999544024,3.802545309,1.087132729,0,0,1,100
0.999364197,3.803517818,1.089913209,0,0,1,100
0.999364197,3.804652214,1.092693671,0,0,1,100
0.999364197,3.805624485,1.09547413,0,0,1,100
0.999364197,3.80708313,1.098254579,0,0,1,100
0.999364197,3.808217525,1.101035045,0,0,1,100
0.999364197,3.809351921,1.103815478,0,0,1,100
0.999364197,3.810486317,1.106595946,0,0,1,100
0.999364197,3.811782837,1.10937645,0,0,1,100
0.999544024,3.812917233,1.112156916,0,0,1,100
0.999364197,3.814051628,1.11493741,0,0,1,100
0.999544024,3.815510273,1.117717868,0,0,1,100
0.999364197,3.816482544,1.120498358,0,0,1,100
0.999544024,3.817941189,1.123278828,0,0,1,100
0.999364197,3.81891346,1.126059285,0,0,1,100
0.99918437,3.820047855,1.128839723,0,0,1,100
0.999544024,3.821182251,1.131620168,0,0,1,100
0.999364197,3.822316885,1.134400619,0,0,1,100
0.999544024,3.823451281,1.137181059,0,0,1,100
0.999544024,3.824423552,1.139961522,0,0,1,100
0.999544024,3.825557947,1.142741973,0,0,1,100
0.999364197,3.826368332,1.145522452,0,0,1,100
0.999364197,3.827340603,1.148302962,0,0,1,100
0.999364197,3.828313112,1.151083413,0,0,1,100
0.99918437,3.829285383,1.15385959,0,0,1,100
0.999364197,3.830257654,1.15664001,0,0,1,100
0.999364197,3.83139205,1.159420483,0,0,1,100
0.999364197,3.832202435,1.162200966,0,0,1,100
0.999364197,3.833012819,1.164981376,0,0,1,100
0.999364197,3.834147215,1.167761831,0,0,1,100
0.999364197,3.8349576,1.17054232,0,0,1,100
0.999544024,3.836091995,1.173322795,0,0,1,100
0.999364197,3.836902142,1.176103242,0,0,1,100
0.99918437,3.837712526,1.178883729,0,0,1,100
0.999364197,3.838684797,1.181664181,0,0,1,100
0.999364197,3.839819193,1.184444615,0,0,1,100
0.999364197,3.840467453,1.1872251,0,0,1,100
0.999364197,3.841601849,1.190005586,0,0,1,100
0.999544024,3.842412233,1.192786017,0,0,1,100
0.999364197,3.843384743,1.195566477,0,0,1,100
0.999364197,3.844194889,1.198346908,0,0,1,100
0.999544024,3.845491409,1.201127365,0,0,1,100
0.99918437,3.845977545,1.203907865,0,0,1,100
0.999364197,3.847274065,1.206688301,0,0,1,100
0.999544024,3.848246336,1.20946879,0,0,1,100
0.999364197,3.849056721,1.212249308,0,0,1,100
0.999364197,3.85002923,1.215029778,0,0,1,100
0.999364197,3.851001501,1.217810278,0,0,1,100
0.999364197,3.852135897,1.220590733,0,0,1,100
0.999544024,3.853108168,1.223371168,0,0,1,100
0.999364197,3.854080677,1.22615169,0,0,1,100
0.999544024,3.855215073,1.228932136,0,0,1,100
0.999364197,3.855863333,1.231712632,0,0,1,100
0.999364197,3.857159853,1.234493084,0,0,1,100
0.999364197,3.857969999,1.237273573,0,0,1,100
0.999364197,3.859104395,1.240054056,0,0,1,100
0.999364197,3.860076904,1.242834491,0,0,1,100
0.999544024,3.8612113,1.245614957,0,0,1,100
0.999364197,3.862183571,1.24839543,0,0,1,100
0.999364197,3.863317966,1.251175901,0,0,1,100
0.999364197,3.864128351,1.253956401,0,0,1,100
0.999364197,3.865424871,1.25673689,0,0,1,100
0.999364197,3.866397142,1.259517391,0,0,1,100
0.999364197,3.867531538,1.262297847,0,0,1,100
0.999544024,3.868504047,1.265078311,0,0,1,100
0.999544024,3.869638443,1.267858764,0,0,1,100
0.999364197,3.870610714,1.270639228,0,0,1,100
0.999544024,3.872069359,1.273419679,0,0,1,100
0.999544024,3.873203754,1.276200137,0,0,1,100
0.999364197,3.874014139,1.278980626,0,0,1,100
0.999364197,3.875310659,1.281761032,0,0,1,100
0.999544024,3.87628293,1.284541479,0,0,1,100
0.999544024,3.877417326,1.287321928,0,0,1,100
0.999544024,3.878389597,1.290102393,0,0,1,100
0.999544024,3.879686117,1.292882862,0,0,1,100
0.999544024,3.880820513,1.295663341,0,0,1,100
0.999364197,3.881955147,1.298443855,0,0,1,100
0.999364197,3.883251429,1.30122432,0,0,1,100
0.99918437,3.884223938,1.304004746,0,0,1,100
0.999364197,3.885358334,1.30678519,0,0,1,100
0.999544024,3.886654854,1.309565694,0,0,1,100
0.999364197,3.887789249,1.312346157,0,0,1,100
0.999544024,3.88908577,1.31512663,0,0,1,100
0.999364197,3.890058041,1.317907129,0,0,1,100
0.999364197,3.891354561,1.320687647,0,0,1,100
0.99918437,3.892488956,1.32346812,0,0,1,100
0.999544024,3.893623352,1.326248607,0,0,1,100
0.999544024,3.894919872,1.329029081,0,0,1,100
0.999364197,3.896054268,1.331809546,0,0,1,100
0.999364197,3.897188663,1.334590009,0,0,1,100
0.999544024,3.898647308,1.337370501,0,0,1,100
0.999364197,3.899781704,1.340150981,0,0,1,100
0.999544024,3.901078224,1.342931466,0,0,1,100
0.999544024,3.902050495,1.345711928,0,0,1,100
0.999544024,3.90350914,1.348492409,0,0,1,100
0.999544024,3.904643536,1.351268557,0,0,1,100
0.999364197,3.905777931,1.354048983,0,0,1,100
0.999364197,3.907074451,1.356829442,0,0,1,100
0.999364197,3.908370972,1.35960991,0,0,1,100
0.999364197,3.909505367,1.362390399,0,0,1,100
0.99918437,3.910639763,1.365170841,0,0,1,100
0.999364197,3.912098169,1.367951301,0,0,1,100
0.999364197,3.913556814,1.370731768,0,0,1,100
0.999364197,3.914529085,1.373512254,0,0,1,100
0.999364197,3.91598773,1.376292721,0,0,1,100
0.999544024,3.917122126,1.379073203,0,0,1,100
0.999364197,3.918418646,1.381853672,0,0,1,100
0.999544024,3.919715166,1.384634156,0,0,1,100
0.999364197,3.921011686,1.38741464,0,0,1,100
0.999364197,3.922146082,1.390195109,0,0,1,100
0.99918437,3.923604488,1.392975575,0,0,1,100
0.999364197,3.925063133,1.395756065,0,0,1,100
0.999364197,3.926197529,1.398536574,0,0,1,100
0.999544024,3.927494049,1.401317004,0,0,1,100
0.999364197,3.928790569,1.404097467,0,0,1,100
0.999544024,3.930248976,1.406877956,0,0,1,100
0.999544024,3.931545496,1.409658426,0,0,1,100
0.999364197,3.932679892,1.412438887,0,0,1,100
0.999364197,3.933976412,1.415219345,0,0,1,100
0.999364197,3.935272932,1.417999847,0,0,1,100
0.99918437,3.936731577,1.420780317,0,0,1,100
0.999364197,3.938027859,1.423560784,0,0,1,100
0.999364197,3.939486504,1.42634127,0,0,1,100
0.999544024,3.940783024,1.429121771,0,0,1,100
0.999364197,3.942079544,1.431902254,0,0,1,100
0.999544024,3.94321394,1.434682736,0,0,1,100
0.999544024,3.944834471,1.437463233,0,0,1,100
0.999364197,3.946130991,1.440243722,0,0,1,100
0.999364197,3.947427511,1.44302418,0,0,1,100
0.999544024,3.948885918,1.445804667,0,0,1,100
0.999544024,3.950182438,1.448585182,0,0,1,100
0.99918437,3.951641083,1.451361332,0,0,1,100
0.99918437,3.952613354,1.454141797,0,0,1,100
0.999364197,3.954071999,1.456922267,0,0,1,100
0.999364197,3.955530405,1.459702739,0,0,1,100
0.999544024,3.95698905,1.462483225,0,0,1,100
0.999364197,3.95828557,1.465263721,0,0,1,100
0.999544024,3.959743977,1.468044217,0,0,1,100
0.999364197,3.961040497,1.470824727,0,0,1,100
0.999364197,3.962337017,1.473605217,0,0,1,100
0.999364197,3.963795662,1.476385681,0,0,1,100
0.999364197,3.965092182,1.479166175,0,0,1,100
0.999364197,3.966388464,1.481946651,0,0,1,100
