Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),A,SOC,SOC%
0.999893069,3.861988544,0.892704468,0,0,1,100
0.999893069,3.863122463,0.895485967,0,0,1,100
0.999893069,3.863932371,0.89826745,0,0,1,100
0.999533176,3.864742279,0.901048941,0,0,1,100
0.999713123,3.865876198,0.90382611,0,0,1,100
0.999893069,3.866686344,0.906611942,0,0,1,100
1.000073075,3.867820263,0.909393392,0,0,1,100
0.999713123,3.868792057,0.912170559,0,0,1,100
0.999893069,3.869602203,0.914952011,0,0,1,100
0.999713123,3.870736122,0.917733513,0,0,1,100
0.999713123,3.871707916,0.920515048,0,0,1,100
0.999893069,3.872679949,0.923296514,0,0,1,100
0.999713123,3.873489857,0.926078039,0,0,1,100
0.999713123,3.874461889,0.928855204,0,0,1,100
0.999893069,3.875757694,0.931636696,0,0,1,100
0.999713123,3.876567841,0.934418239,0,0,1,100
0.999893069,3.877701759,0.937204097,0,0,1,100
0.999533176,3.878673553,0.939981275,0,0,1,100
0.999893069,3.879645586,0.94275842,0,0,1,100
0.999893069,3.880617619,0.945544257,0,0,1,100
0.999713123,3.881751537,0.948325781,0,0,1,100
0.999893069,3.882885456,0.951107282,0,0,1,100
0.999893069,3.883857489,0.953884465,0,0,1,100
0.999533176,3.884667397,0.956670318,0,0,1,100
1.000073075,3.886125326,0.959447501,0,0,1,100
0.999893069,3.88709712,0.962228969,0,0,1,100
0.999893069,3.888069153,0.965010488,0,0,1,100
0.999713123,3.889203072,0.967796316,0,0,1,100
0.999713123,3.890175104,0.970577818,0,0,1,100
0.999893069,3.891309023,0.973359315,0,0,1,100
0.999713123,3.892280817,0.976136541,0,0,1,100
0.999533176,3.893414974,0.97891367,0,0,1,100
0.999893069,3.894710779,0.98169951,0,0,1,100
0.999893069,3.895844698,0.984481,0,0,1,100
0.999713123,3.89681673,0.987262516,0,0,1,100
0.999893069,3.897626638,0.990044031,0,0,1,100
0.999893069,3.898922682,0.992816833,0,0,1,100
0.999713123,3.900056601,0.995602757,0,0,1,100
0.999893069,3.901190519,0.998379851,0,0,1,100
0.999893069,3.902324438,1.001165708,0,0,1,100
1.000073075,3.903458357,1.003947254,0,0,1,100
1.000073075,3.9047544,1.006728747,0,0,1,100
0.999713123,3.905726194,1.009505931,0,0,1,100
0.999713123,3.906860113,1.01229179,0,0,1,100
0.999893069,3.907994032,1.015068969,0,0,1,100
0.999533176,3.909127951,1.017850404,0,0,1,100
0.999713123,3.91058588,1.020631877,0,0,1,100
0.999893069,3.911557913,1.023413405,0,0,1,100
0.999893069,3.913015842,1.026194887,0,0,1,100
0.999713123,3.913987875,1.028976371,0,0,1,100
0.999893069,3.915121794,1.031757886,0,0,1,100
0.999533176,3.916255713,1.034535043,0,0,1,100
0.999533176,3.917389631,1.037320906,0,0,1,100
1.000073075,3.919009447,1.040098097,0,0,1,100
0.999713123,3.91998148,1.042883886,0,0,1,100
0.999893069,3.921115398,1.045665412,0,0,1,100
1.000073075,3.922573328,1.048446909,0,0,1,100
0.999893069,3.923707247,1.051137312,0,0,1,100
0.999713123,3.924841166,1.054005622,0,0,1,100
0.999713123,3.926137209,1.056782775,0,0,1,100
0.999713123,3.927433014,1.059568595,0,0,1,100
0.999893069,3.928729057,1.062350123,0,0,1,100
0.999893069,3.930024862,1.065131577,0,0,1,100
0.999713123,3.931159019,1.067913054,0,0,1,100
0.999713123,3.932454824,1.070694542,0,0,1,100
0.999893069,3.933750868,1.073476059,0,0,1,100
0.999533176,3.934884787,1.07625323,0,0,1,100
0.999893069,3.936180592,1.079034769,0,0,1,100
0.999713123,3.937638521,1.081816228,0,0,1,100
1.000073075,3.938934565,1.084597682,0,0,1,100
0.999713123,3.94023037,1.087379168,0,0,1,100
0.999893069,3.941526413,1.090160688,0,0,1,100
0.999893069,3.942984343,1.092942225,0,0,1,100
1.000073075,3.944118261,1.09572373,0,0,1,100
0.999893069,3.945414066,1.098505246,0,0,1,100
0.999713123,3.946871996,1.101286781,0,0,1,100
0.999713123,3.948006153,1.104068321,0,0,1,100
0.999893069,3.949301958,1.106845547,0,0,1,100
0.999713123,3.950759888,1.109626981,0,0,1,100
0.999893069,3.952055931,1.112408477,0,0,1,100
0.999893069,3.953513861,1.115189977,0,0,1,100
0.999713123,3.954809666,1.117971477,0,0,1,100
0.999713123,3.956267595,1.120752971,0,0,1,100
0.999713123,3.957563639,1.123534502,0,0,1,100
1.000073075,3.959021568,1.126316007,0,0,1,100
0.999713123,3.960317373,1.129097537,0,0,1,100
0.999533176,3.961451292,1.1318747,0,0,1,100
0.999713123,3.963071346,1.134656307,0,0,1,100
0.999893069,3.964529276,1.137437832,0,0,1,100
0.999893069,3.965825081,1.140219325,0,0,1,100
0.999713123,3.96728301,1.143000942,0,0,1,100
0.999713123,3.96874094,1.145782521,0,0,1,100
0.999713123,3.969874859,1.148564018,0,0,1,100
0.999893069,3.971332788,1.151345546,0,0,1,100
0.999893069,3.972790718,1.154127129,0,0,1,100
1.000073075,3.974410772,1.156904369,0,0,1,100
0.999893069,3.975706577,1.159690236,0,0,1,100
0.999893069,3.977164507,1.162467522,0,0,1,100
0.999713123,3.97846055,1.165248975,0,0,1,100
0.999893069,3.980080366,1.168030509,0,0,1,100
0.999713123,3.981538296,1.170807774,0,0,1,100
0.999893069,3.982834339,1.173593606,0,0,1,100
0.999533176,3.984292269,1.176370792,0,0,1,100
0.999713123,3.985750198,1.179156674,0,0,1,100
0.999713123,3.987208128,1.181933857,0,0,1,100
0.999893069,3.988827944,1.184719765,0,0,1,100
0.999893069,3.990123749,1.187501246,0,0,1,100
0.999533176,3.991743803,1.190278434,0,0,1,100
0.999893069,3.993039608,1.193059902,0,0,1,100
0.999713123,3.994497538,1.195837101,0,0,1,100
0.999893069,3.995955467,1.198622972,0,0,1,100
0.999893069,3.997413397,1.201400133,0,0,1,100
0.999713123,3.99870944,1.204185998,0,0,1,100
0.999893069,4.000329494,1.20696754,0,0,1,100
0.999713123,4.001787186,1.209749044,0,0,1,100
0.999893069,4.003245354,1.212530506,0,0,1,100
0.999713123,4.00486517,1.215312022,0,0,1,100
0.999713123,4.006322861,1.218093544,0,0,1,100
0.999533176,4.007618904,1.220870688,0,0,1,100
0.999893069,4.00923872,1.223647914,0,0,1,100
0.999893069,4.010859013,1.226433752,0,0,1,100
0.999713123,4.012316704,1.22921087,0,0,1,100
0.999713123,4.013774872,1.231992322,0,0,1,100
0.999893069,4.015232563,1.234773839,0,0,1,100
0.999533176,4.016852379,1.237555277,0,0,1,100
0.999893069,4.018310547,1.240336795,0,0,1,100
0.999533176,4.019930363,1.243118309,0,0,1,100
0.999713123,4.021388054,1.245899847,0,0,1,100
0.999713123,4.023008347,1.24868132,0,0,1,100
0.999893069,4.024466038,1.251462777,0,0,1,100
0.999893069,4.026247978,1.25424425,0,0,1,100
0.999713123,4.027706146,1.257025777,0,0,1,100
0.999893069,4.029325962,1.259807296,0,0,1,100
0.999713123,4.030945778,1.26258453,0,0,1,100
0.999893069,4.032403469,1.265365996,0,0,1,100
0.999893069,4.034023762,1.268147466,0,0,1,100
0.999893069,4.035481453,1.27081177,0,0,1,100
0.999533176,4.037101269,1.273706103,0,0,1,100
0.999893069,4.038721561,1.276487628,0,0,1,100
0.999713123,4.040341377,1.27926483,0,0,1,100
0.999713123,4.041961193,1.282041991,0,0,1,100
0.999893069,4.043743134,1.28482785,0,0,1,100
0.999893069,4.045362949,1.287604994,0,0,1,100
0.999893069,4.046982765,1.290390859,0,0,1,100
0.999893069,4.048440933,1.293172395,0,0,1,100
0.999893069,4.050222874,1.295953948,0,0,1,100
0.999713123,4.05184269,1.298731129,0,0,1,100
0.999893069,4.05362463,1.301512588,0,0,1,100
0.999713123,4.055568695,1.304298414,0,0,1,100
0.999713123,4.057026386,1.307079923,0,0,1,100
0.999893069,4.058970451,1.309857141,0,0,1,100
0.999533176,4.060590267,1.312638616,0,0,1,100
0.999893069,4.062534332,1.31542016,0,0,1,100
0.999893069,4.064315796,1.31820167,0,0,1,100
0.999893069,4.066097736,1.320983242,0,0,1,100
0.999893069,4.068041801,1.32376479,0,0,1,100
0.999713123,4.069661617,1.326546316,0,0,1,100
0.999713123,4.071605682,1.329323469,0,0,1,100
0.999713123,4.073549747,1.332109343,0,0,1,100
0.999893069,4.075331211,1.334886472,0,0,1,100
0.999713123,4.077437401,1.337667963,0,0,1,100
0.999713123,4.079381466,1.34044939,0,0,1,100
0.999893069,4.081325054,1.343230855,0,0,1,100
0.999893069,4.083106995,1.346012367,0,0,1,100
0.999713123,4.08505106,1.348793841,0,0,1,100
0.999893069,4.086994648,1.351575331,0,0,1,100
0.999533176,4.088938713,1.35435686,0,0,1,100
0.999713123,4.090720654,1.357138365,0,0,1,100
0.999713123,4.092826366,1.359919892,0,0,1,100
0.999893069,4.094608307,1.362701382,0,0,1,100
0.999893069,4.096714497,1.365478575,0,0,1,100
0.999893069,4.098496437,1.368259988,0,0,1,100
0.999713123,4.100440025,1.371041549,0,0,1,100
0.999713123,4.102221966,1.373818675,0,0,1,100
0.999713123,4.104328156,1.376604526,0,0,1,100
0.999893069,4.106271744,1.379381768,0,0,1,100
0.999713123,4.108053684,1.382163246,0,0,1,100
0.999713123,4.109835625,1.384944723,0,0,1,100
0.999893069,4.111941338,1.387726238,0,0,1,100
0.999713123,4.113723278,1.390507794,0,0,1,100
0.999533176,4.115343571,1.393284844,0,0,1,100
0.999893069,4.117611408,1.396070649,0,0,1,100
0.999893069,4.119393349,1.398847907,0,0,1,100
0.999893069,4.121336937,1.401629426,0,0,1,100
0.999713123,4.122956753,1.404410875,0,0,1,100
0.999713123,4.125062943,1.407188082,0,0,1,100
0.999713123,4.127006531,1.409965235,0,0,1,100
1.000073075,4.128788471,1.412751064,0,0,1,100
0.999713123,4.130732536,1.415528299,0,0,1,100
0.999893069,4.132838249,1.418309918,0,0,1,100
0.999893069,4.134296417,1.421091327,0,0,1,100
0.999713123,4.13640213,1.423868556,0,0,1,100
0.999893069,4.138346195,1.426645683,0,0,1,100
0.999893069,4.14029026,1.429431464,0,0,1,100
0.999893069,4.142072201,1.432208673,0,0,1,100
0.999893069,4.143853664,1.434990231,0,0,1,100
0.999893069,4.145797729,1.437771682,0,0,1,100
0.999713123,4.147741795,1.440548894,0,0,1,100
0.999713123,4.149685383,1.443326049,0,0,1,100
0.999713123,4.151305676,1.446107571,0,0,1,100
0.999893069,4.153411388,1.448889036,0,0,1,100
0.999893069,4.155355453,1.451670538,0,0,1,100
0.999713123,4.157137394,1.454447684,0,0,1,100
0.999893069,4.159080982,1.457233486,0,0,1,100
0.999893069,4.161187172,1.460014934,0,0,1,100
0.999713123,4.162969112,1.462792243,0,0,1,100
0.999713123,4.164750576,1.465569301,0,0,1,100
0.999713123,4.166694641,1.468355128,0,0,1,100
0.999893069,4.168800831,1.471132381,0,0,1,100
0.999533176,4.170582294,1.473909474,0,0,1,100
0.999713123,4.172364235,1.476695311,0,0,1,100
0.999893069,4.174470425,1.479476752,0,0,1,100
0.999893069,4.176414013,1.482254003,0,0,1,100
