Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),A,SOC,SOC%
1.000014305,4.163228989,0.225231158,0,0,1,100
0.999833703,4.164685726,0.228012875,0,0,1,100
1.000014305,4.166628361,0.230794587,0,0,1,100
0.999833703,4.168247223,0.233576267,0,0,1,100
0.999653101,4.17002821,0.236357928,0,0,1,100
0.999653101,4.171647072,0.239139576,0,0,1,100
0.999833703,4.173589706,0.241921266,0,0,1,100
0.999833703,4.175370216,0.244702979,0,0,1,100
0.999833703,4.177151203,0.247480433,0,0,1,100
0.999653101,4.178931713,0.250262029,0,0,1,100
0.999833703,4.1807127,0.253043702,0,0,1,100
0.999833703,4.18249321,0.255825367,0,0,1,100
0.999833703,4.184274197,0.258607106,0,0,1,100
0.999833703,4.186054707,0.26138879,0,0,1,100
0.999833703,4.187835693,0.264170518,0,0,1,100
0.999833703,4.189778328,0.266952129,0,0,1,100
0.999833703,4.19139719,0.269729506,0,0,1,100
0.999653101,4.1931777,0.272511238,0,0,1,100
0.999653101,4.19495821,0.27529296,0,0,1,100
0.999833703,4.196900845,0.278074638,0,0,1,100
0.999833703,4.198681831,0.280856357,0,0,1,100
0.999833703,4.200138569,0.28270502,0,0,1,100
0.972381115,4.199814796,0.28544242,0,0,1,100
0.95052737,4.199814796,0.288116908,0,0,1,100
0.929757297,4.199814796,0.29073274,0,0,1,100
0.9104321,4.199653149,0.293292708,0,0,1,100
0.891287565,4.199653149,0.295794928,0,0,1,100
0.873045981,4.199976921,0.298248941,0,0,1,100
0.854985058,4.199653149,0.30065204,0,0,1,100
0.837104738,4.199653149,0.303005783,0,0,1,100
0.819946885,4.199653149,0.305311428,0,0,1,100
0.803511441,4.199491024,0.307566573,0,0,1,100
0.787437201,4.199814796,0.309779451,0,0,1,100
0.771724224,4.199814796,0.311947705,0,0,1,100
0.75619179,4.199814796,0.314072171,0,0,1,100
0.740478814,4.199653149,0.316153751,0,0,1,100
0.725668848,4.199653149,0.318189904,0,0,1,100
0.711039484,4.199814796,0.320188219,0,0,1,100
0.696590722,4.199814796,0.322146323,0,0,1,100
0.682683825,4.199814796,0.324061998,0,0,1,100
0.668776929,4.199653149,0.325941993,0,0,1,100
0.655773044,4.199653149,0.327781638,0,0,1,100
0.642227352,4.199814796,0.32958728,0,0,1,100
0.62958467,4.199653149,0.331356921,0,0,1,100
0.61712265,4.199653149,0.333091312,0,0,1,100
0.605021834,4.199653149,0.334791117,0,0,1,100
0.592559814,4.199653149,0.336457075,0,0,1,100
0.581362009,4.199814796,0.338089813,0,0,1,100
0.569261193,4.199814796,0.339687683,0,0,1,100
0.558424652,4.199653149,0.341258842,0,0,1,100
0.547046244,4.199653149,0.342796391,0,0,1,100
0.5360291,4.199491024,0.344303426,0,0,1,100
0.525734365,4.199814796,0.345780829,0,0,1,100
0.515259027,4.199653149,0.347229079,0,0,1,100
0.505144894,4.199814796,0.348648722,0,0,1,100
0.495391995,4.199653149,0.350040393,0,0,1,100
0.485458493,4.199653149,0.351402625,0,0,1,100
0.476066798,4.199653149,0.352738167,0,0,1,100
0.466675133,4.199653149,0.354051591,0,0,1,100
0.457464069,4.199814796,0.355337035,0,0,1,100
0.448794812,4.199653149,0.356597595,0,0,1,100
0.439764351,4.199653149,0.357831857,0,0,1,100
0.43163693,4.199814796,0.35904397,0,0,1,100
0.423148304,4.199814796,0.360232583,0,0,1,100
0.414840251,4.199814796,0.361398169,0,0,1,100
0.406532228,4.199491024,0.362541249,0,0,1,100
0.398585439,4.199491024,0.363661936,0,0,1,100
0.391361058,4.199653149,0.364761073,0,0,1,100
0.383594871,4.199653149,0.365839161,0,0,1,100
0.37637049,4.199814796,0.366896608,0,0,1,100
0.368784904,4.199653149,0.367933692,0,0,1,100
0.361921757,4.199814796,0.368950614,0,0,1,100
0.355058581,4.199491024,0.369948121,0,0,1,100
0.348014832,4.199653149,0.370926478,0,0,1,100
0.341693521,4.199814796,0.371886134,0,0,1,100
0.335010976,4.199653149,0.372827465,0,0,1,100
0.328689635,4.199814796,0.373750997,0,0,1,100
0.322368324,4.199653149,0.374655547,0,0,1,100
0.316408217,4.199653149,0.375544278,0,0,1,100
0.31044811,4.199653149,0.376416098,0,0,1,100
0.304849207,4.199814796,0.377271494,0,0,1,100
0.298889101,4.199814796,0.378110889,0,0,1,100
0.293109626,4.199653149,0.378934507,0,0,1,100
0.287510723,4.199653149,0.379742647,0,0,1,100
0.282634288,4.199814796,0.380535703,0,0,1,100
0.277215987,4.199653149,0.381313894,0,0,1,100
0.271797717,4.199491024,0.382077696,0,0,1,100
0.266921282,4.199814796,0.382827206,0,0,1,100
0.262044817,4.199653149,0.383562845,0,0,1,100
0.256987751,4.199653149,0.384284669,0,0,1,100
0.252111316,4.199653149,0.384993191,0,0,1,100
0.247415468,4.199653149,0.385688675,0,0,1,100
0.242900237,4.199653149,0.386370319,0,0,1,100
0.238565609,4.199653149,0.387041693,0,0,1,100
0.234411597,4.199814796,0.387699568,0,0,1,100
0.230076969,4.199814796,0.388344368,0,0,1,100
0.225922957,4.199814796,0.388978231,0,0,1,100
0.221588343,4.199814796,0.38960059,0,0,1,100
0.217795551,4.199814796,0.390211619,0,0,1,100
0.213822141,4.199653149,0.390811646,0,0,1,100
0.20966813,4.199653149,0.391400758,0,0,1,100
0.206055939,4.199814796,0.39197927,0,0,1,100
0.202443764,4.199491024,0.392547376,0,0,1,100
0.198650956,4.199814796,0.393105085,0,0,1,100
0.1954,4.199653149,0.393652793,0,0,1,100
0.191607207,4.199814796,0.394190674,0,0,1,100
0.188356236,4.199814796,0.394718681,0,0,1,100
0.184563443,4.199653149,0.395237003,0,0,1,100
0.181673691,4.199814796,0.395746345,0,0,1,100
0.178422719,4.199653149,0.396246644,0,0,1,100
0.175171763,4.199814796,0.396738121,0,0,1,100
0.17228201,4.199814796,0.397220173,0,0,1,100
0.168850437,4.199653149,0.397694489,0,0,1,100
0.165780067,4.199814796,0.398160389,0,0,1,100
0.16289033,4.199653149,0.398617357,0,0,1,100
0.16018118,4.199653149,0.39906693,0,0,1,100
0.157291442,4.199653149,0.399508648,0,0,1,100
0.15440169,4.199491024,0.399942506,0,0,1,100
0.151873156,4.199814796,0.400368181,0,0,1,100
0.149164021,4.199653149,0.400786384,0,0,1,100
0.146454886,4.199814796,0.401198473,0,0,1,100
0.144106954,4.199814796,0.401602875,0,0,1,100
0.141578436,4.199976921,0.402000342,0,0,1,100
0.139411122,4.199653149,0.402390989,0,0,1,100
0.136701986,4.199653149,0.402774787,0,0,1,100
0.134534672,4.199814796,0.403151398,0,0,1,100
0.132367358,4.199814796,0.40352211,0,0,1,100
0.129838824,4.199814796,0.403885644,0,0,1,100
0.12767151,4.199653149,0.404243494,0,0,1,100
0.125142992,4.199653149,0.404594752,0,0,1,100
0.123517506,4.199653149,0.404940647,0,0,1,100
0.120988972,4.199653149,0.405280652,0,0,1,100
0.119002268,4.199653149,0.405614867,0,0,1,100
0.11719618,4.199653149,0.405943289,0,0,1,100
0.115209475,4.199653149,0.406266144,0,0,1,100
0.11322277,4.199814796,0.406583775,0,0,1,100
0.111416683,4.199814796,0.406895397,0,0,1,100
0.109249368,4.199653149,0.407202269,0,0,1,100
0.107804492,4.199653149,0.407504097,0,0,1,100
0.105817795,4.199653149,0.407800701,0,0,1,100
0.1040117,4.199814796,0.408092439,0,0,1,100
0.102386214,4.199653149,0.408379261,0,0,1,100
0.100399517,4.199653149,0.408661217,0,0,1,100
0.09913525,4.199814796,0.408938562,0,0,1,100
0.097148545,4.199814796,0.409211361,0,0,1,100
0.095342457,4.199653149,0.409479542,0,0,1,100
0.094078191,4.199653149,0.40974343,0,0,1,100
0.092272095,4.199653149,0.410002769,0,0,1,100
0.091007829,4.199653149,0.410257993,0,0,1,100
0.08956296,4.199653149,0.410509111,0,0,1,100
0.088118084,4.199653149,0.410756117,0,0,1,100
0.086311989,4.199814796,0.410999189,0,0,1,100
0.085228339,4.199491024,0.411238186,0,0,1,100
0.083422244,4.199653149,0.411473246,0,0,1,100
0.082699805,4.199814796,0.41170446,0,0,1,100
0.081254929,4.199976921,0.411932069,0,0,1,100
0.079810061,4.199653149,0.412155645,0,0,1,100
0.078184575,4.199491024,0.412375676,0,0,1,100
0.077462137,4.199814796,0.41259278,0,0,1,100
0.076017261,4.199653149,0.412806079,0,0,1,100
0.074752994,4.199653149,0.413015905,0,0,1,100
0.073488735,4.199653149,0.413222155,0,0,1,100
0.072405078,4.199814796,0.413425445,0,0,1,100
0.07150203,4.199653149,0.413625397,0,0,1,100
0.070057154,4.199814796,0.413822291,0,0,1,100
0.069334716,4.199653149,0.414016102,0,0,1,100
0.067889847,4.199653149,0.414206667,0,0,1,100
0.067167409,4.199814796,0.414394287,0,0,1,100
0.066083752,4.199814796,0.414579527,0,0,1,100
0.065180704,4.199653149,0.414761553,0,0,1,100
0.063916437,4.199653149,0.414940692,0,0,1,100
0.063013397,4.199814796,0.415117014,0,0,1,100
0.06192974,4.199814796,0.415290589,0,0,1,100
0.060846083,4.199653149,0.415461545,0,0,1,100
0.059762426,4.199653149,0.415629738,0,0,1,100
0.058859382,4.199814796,0.415795222,0,0,1,100
0.058136944,4.199814796,0.415958144,0,0,1,100
0.057414506,4.199653149,0.416118518,0,0,1,100
0.056692071,4.199814796,0.416276508,0,0,1,100
0.055427805,4.199814796,0.41643213,0,0,1,100
0.054705366,4.199491024,0.416585404,0,0,1,100
0.054163542,4.199814796,0.416736456,0,0,1,100
0.053079884,4.199814796,0.416884907,0,0,1,100
0.051815618,4.199653149,0.417031282,0,0,1,100
0.051454403,4.199814796,0.417175364,0,0,1,100
0.050912574,4.199814796,0.417317392,0,0,1,100
0.049828917,4.199653149,0.41745737,0,0,1,100
0.049106479,4.199814796,0.417595085,0,0,1,100
0.048384044,4.199653149,0.417730742,0,0,1,100
0.047480997,4.199653149,0.417864363,0,0,1,100
0.047119778,4.199814796,0.417996009,0,0,1,100
0.04621673,4.199653149,0.418125262,0,0,1,100
0.045674905,4.199814796,0.418252726,0,0,1,100
0.044952467,4.199976921,0.418378728,0,0,1,100
0.044049419,4.199653149,0.418502714,0,0,1,100
0.043507591,4.199814796,0.41862494,0,0,1,100
0.042785157,4.199653149,0.418745261,0,0,1,100
0.042243328,4.199814796,0.418863694,0,0,1,100
0.04152089,4.199653149,0.418980272,0,0,1,100
0.041159671,4.199653149,0.419095169,0,0,1,100
0.040437236,4.199814796,0.419208309,0,0,1,100
0.039895408,4.199653149,0.41932003,0,0,1,100
0.03899236,4.199814796,0.419430143,0,0,1,100
0.038811751,4.199653149,0.41953856,0,0,1,100
0.038089313,4.199491024,0.419645496,0,0,1,100
0.037728097,4.199653149,0.419751087,0,0,1,100
0.037005659,4.199653149,0.419852928,0,0,1,100
0.036463831,4.199814796,0.419957459,0,0,1,100
0.036102612,4.199653149,0.420058279,0,0,1,100
0.035560783,4.199814796,0.42015779,0,0,1,100
0.034838349,4.199653149,0.420255895,0,0,1,100
0.03429652,4.199653149,0.420352392,0,0,1,100
0.033935301,4.199653149,0.42044759,0,0,1,100
0.033935301,4.199814796,0.420541823,0,0,1,100
0.033212863,4.199653149,0.420634577,0,0,1,100
0.032671034,4.199653149,0.420726142,0,0,1,100
0.0319486,4.199653149,0.420816243,0,0,1,100
0.03176799,4.199814796,0.420904865,0,0,1,100
0.031226162,4.199653149,0.420992269,0,0,1,100
0.031045552,4.199814796,0.421078807,0,0,1,100
0.030684333,4.199814796,0.421164089,0,0,1,100
0.029961897,4.199491024,0.421248104,0,0,1,100
0.029781288,4.199653149,0.421330966,0,0,1,100
0.029239459,4.199491024,0.421412777,0,0,1,100
0.028878242,4.199814796,0.421493293,0,0,1,100
0.028336413,4.199814796,0.421572865,0,0,1,100
0.028155804,4.199653149,0.421651376,0,0,1,100
0.027975194,4.199814796,0.421728569,0,0,1,100
0.027252758,4.199653149,0.421804815,0,0,1,100
0.026710929,4.199814796,0.421879137,0,0,1,100
0.026169103,4.199653149,0.421952286,0,0,1,100
0.025807884,4.199653149,0.42202448,0,0,1,100
0.025446665,4.199653149,0.422095708,0,0,1,100
0.024904838,4.199491024,0.422165945,0,0,1,100
0.024543619,4.199491024,0.422235252,0,0,1,100
0.024363009,4.199653149,0.422303484,0,0,1,100
0.0241824,4.199814796,0.422370817,0,0,1,100
0.023821181,4.199653149,0.422437412,0,0,1,100
0.023459964,4.199653149,0.422503188,0,0,1,100
0.023098744,4.199653149,0.422568053,0,0,1,100
0.022918135,4.199814796,0.422632034,0,0,1,100
0.022737525,4.199653149,0.422695347,0,0,1,100
0.022195699,4.199491024,0.422758024,0,0,1,100
0.022015089,4.199491024,0.422819819,0,0,1,100
0.022015089,4.199653149,0.42288074,0,0,1,100
0.021292651,4.199814796,0.422940754,0,0,1,100
0.021292651,4.199814796,0.423000057,0,0,1,100
0.020931434,4.199491024,0.42305855,0,0,1,100
0.020570215,4.199653149,0.423116296,0,0,1,100
0.020570215,4.199653149,0.423173345,0,0,1,100
0.019847777,4.199653149,0.423187362,0,0,1,100
0,4.198034286,0.423187362,0,0,1,100
0,4.197872162,0.423187362,0,0,1,100
0,4.198034286,0.423187362,0,0,1,100
0,4.197872162,0.423187362,0,0,1,100
0,4.197548389,0.423187362,0,0,1,100
0,4.197710514,0.423187362,0,0,1,100
0,4.197872162,0.423187362,0,0,1,100
0,4.197710514,0.423187362,0,0,1,100
0,4.197386742,0.423187362,0,0,1,100
0,4.197548389,0.423187362,0,0,1,100
0,4.197386742,0.423187362,0,0,1,100
0,4.197548389,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.197386742,0.423187362,0,0,1,100
0,4.197548389,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.197224617,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.197062969,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196900845,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196739197,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.196577072,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.196415424,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.1962533,0.423187362,0,0,1,100
0,4.196091652,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195929527,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195767879,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195605755,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195444107,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195281982,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.194796562,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.194796562,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.194796562,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.194796562,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.195120335,0.423187362,0,0,1,100
0,4.194796562,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.19495821,0.423187362,0,0,1,100
0,4.194634914,0.423187362,0,0,1,100
